,Issuer Name,Symbol,Callable,Sub-Product Type,Coupon,Maturity,Moody'sÂ®,S&P,Price,Yield
0,AGUA Y SANEAMIENTOS ARGENTINOS S A,AGYX4604260,,Corporate Bond,6.625,02/01/2023,,,50.750,
1,AMC ENTMT HLDGS INC,AMC5040007,,Corporate Bond,10.500,04/24/2026,,,68.000,
2,AMC ENTMT HLDGS INC,AMC5029144,,Corporate Bond,12.000,06/15/2026,Ca,C,23.500,61.802
3,AMC ENTMT HLDGS INC,AMC4507267,Yes,Corporate Bond,6.125,05/15/2027,Ca,C,13.598,58.993
4,AMC ENTMT HLDGS INC,AMC4506547,Yes,Corporate Bond,5.875,11/15/2026,Ca,C,15.000,56.748
5,AMC ENTMT INC NEW,AMC4267538,Yes,Corporate Bond,5.750,06/15/2025,Ca,C,12.250,77.765
6,ANDRADE GUTIERREZ INTL S A,ADGZ4925029,,Corporate Bond,9.500,12/30/2024,,,50.500,
7,ATHABASCA OIL CORP,ATHOF4455144,,Corporate Bond,9.875,02/24/2022,,,42.500,
8,AVIANCA HLDGS S A,AVHOQ4931924,,Corporate Bond,9.000,05/10/2023,,,10.650,
9,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4819805,No,Corporate Bond,,04/21/2023,NR,,57.250,
10,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4664026,Yes,Corporate Bond,8.500,08/27/2021,NR,,35.460,
11,BARCLAYS BK PLC MEDIUM TERM` NTS BOOK EN,BCS4585093,,Corporate Bond,,02/05/2021,NR,,63.910,
12,BARRETT BILL CORP,HPR3827968,Yes,Corporate Bond,7.000,10/15/2022,C,C,42.000,66.392
13,BASIC ENERGY SVCS INC NEW,BAS4720844,Yes,Corporate Bond,10.750,10/15/2023,Ca,CC,19.000,102.254
14,BAYTEX ENERGY CORP,BTE4939947,Yes,Corporate Bond,8.750,04/01/2027,B3,,63.500,18.912
15,BNP PARIBAS MEDIUM TERM SR NTS BOOK ENTR,BNPQF4635333,,Corporate Bond,8.000,05/23/2023,NR,,34.410,
16,BRIGGS & STRATTON CORP,BGG.GE,Yes,Corporate Bond,6.875,12/15/2020,WR,NR,8.125,
17,CALLON PETE CO DEL,CPE4492238,Yes,Corporate Bond,6.125,10/01/2024,Caa2,D,58.375,23.259
18,CALLON PETE CO DEL,CPE4640205,Yes,Corporate Bond,6.375,07/01/2026,Caa2,D,52.000,21.691
19,CARRIZO OIL & GAS INC,CPE4233858,Yes,Corporate Bond,6.250,04/15/2023,Caa2,D,65.452,27.313
20,AGUA Y SANEAMIENTOS ARGENTINOS S A,AGYX4604260,,Corporate Bond,6.625,02/01/2023,,,50.750,
21,AMC ENTMT HLDGS INC,AMC5040007,,Corporate Bond,10.500,04/24/2026,,,68.000,
22,AMC ENTMT HLDGS INC,AMC5029144,,Corporate Bond,12.000,06/15/2026,Ca,C,23.500,61.802
23,AMC ENTMT HLDGS INC,AMC4507267,Yes,Corporate Bond,6.125,05/15/2027,Ca,C,13.598,58.993
24,AMC ENTMT HLDGS INC,AMC4506547,Yes,Corporate Bond,5.875,11/15/2026,Ca,C,15.000,56.748
25,AMC ENTMT INC NEW,AMC4267538,Yes,Corporate Bond,5.750,06/15/2025,Ca,C,12.250,77.765
26,ANDRADE GUTIERREZ INTL S A,ADGZ4925029,,Corporate Bond,9.500,12/30/2024,,,50.500,
27,ATHABASCA OIL CORP,ATHOF4455144,,Corporate Bond,9.875,02/24/2022,,,42.500,
28,AVIANCA HLDGS S A,AVHOQ4931924,,Corporate Bond,9.000,05/10/2023,,,10.650,
29,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4819805,No,Corporate Bond,,04/21/2023,NR,,57.250,
30,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4664026,Yes,Corporate Bond,8.500,08/27/2021,NR,,35.460,
31,BARCLAYS BK PLC MEDIUM TERM` NTS BOOK EN,BCS4585093,,Corporate Bond,,02/05/2021,NR,,63.910,
32,BARRETT BILL CORP,HPR3827968,Yes,Corporate Bond,7.000,10/15/2022,C,C,42.000,66.392
33,BASIC ENERGY SVCS INC NEW,BAS4720844,Yes,Corporate Bond,10.750,10/15/2023,Ca,CC,19.000,102.254
34,BAYTEX ENERGY CORP,BTE4939947,Yes,Corporate Bond,8.750,04/01/2027,B3,,63.500,18.912
35,BNP PARIBAS MEDIUM TERM SR NTS BOOK ENTR,BNPQF4635333,,Corporate Bond,8.000,05/23/2023,NR,,34.410,
36,BRIGGS & STRATTON CORP,BGG.GE,Yes,Corporate Bond,6.875,12/15/2020,WR,NR,8.125,
37,CALLON PETE CO DEL,CPE4492238,Yes,Corporate Bond,6.125,10/01/2024,Caa2,D,58.375,23.259
38,CALLON PETE CO DEL,CPE4640205,Yes,Corporate Bond,6.375,07/01/2026,Caa2,D,52.000,21.691
39,CARRIZO OIL & GAS INC,CPE4233858,Yes,Corporate Bond,6.250,04/15/2023,Caa2,D,65.452,27.313
40,AGUA Y SANEAMIENTOS ARGENTINOS S A,AGYX4604260,,Corporate Bond,6.625,02/01/2023,,,50.750,
41,AMC ENTMT HLDGS INC,AMC5040007,,Corporate Bond,10.500,04/24/2026,,,68.000,
42,AMC ENTMT HLDGS INC,AMC5029144,,Corporate Bond,12.000,06/15/2026,Ca,C,23.500,61.802
43,AMC ENTMT HLDGS INC,AMC4507267,Yes,Corporate Bond,6.125,05/15/2027,Ca,C,13.598,58.993
44,AMC ENTMT HLDGS INC,AMC4506547,Yes,Corporate Bond,5.875,11/15/2026,Ca,C,15.000,56.748
45,AMC ENTMT INC NEW,AMC4267538,Yes,Corporate Bond,5.750,06/15/2025,Ca,C,12.250,77.765
46,ANDRADE GUTIERREZ INTL S A,ADGZ4925029,,Corporate Bond,9.500,12/30/2024,,,50.500,
47,ATHABASCA OIL CORP,ATHOF4455144,,Corporate Bond,9.875,02/24/2022,,,42.500,
48,AVIANCA HLDGS S A,AVHOQ4931924,,Corporate Bond,9.000,05/10/2023,,,10.650,
49,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4819805,No,Corporate Bond,,04/21/2023,NR,,57.250,
50,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4664026,Yes,Corporate Bond,8.500,08/27/2021,NR,,35.460,
51,BARCLAYS BK PLC MEDIUM TERM` NTS BOOK EN,BCS4585093,,Corporate Bond,,02/05/2021,NR,,63.910,
52,BARRETT BILL CORP,HPR3827968,Yes,Corporate Bond,7.000,10/15/2022,C,C,42.000,66.392
53,BASIC ENERGY SVCS INC NEW,BAS4720844,Yes,Corporate Bond,10.750,10/15/2023,Ca,CC,19.000,102.254
54,BAYTEX ENERGY CORP,BTE4939947,Yes,Corporate Bond,8.750,04/01/2027,B3,,63.500,18.912
55,BNP PARIBAS MEDIUM TERM SR NTS BOOK ENTR,BNPQF4635333,,Corporate Bond,8.000,05/23/2023,NR,,34.410,
56,BRIGGS & STRATTON CORP,BGG.GE,Yes,Corporate Bond,6.875,12/15/2020,WR,NR,8.125,
57,CALLON PETE CO DEL,CPE4492238,Yes,Corporate Bond,6.125,10/01/2024,Caa2,D,58.375,23.259
58,CALLON PETE CO DEL,CPE4640205,Yes,Corporate Bond,6.375,07/01/2026,Caa2,D,52.000,21.691
59,CARRIZO OIL & GAS INC,CPE4233858,Yes,Corporate Bond,6.250,04/15/2023,Caa2,D,65.452,27.313
60,AGUA Y SANEAMIENTOS ARGENTINOS S A,AGYX4604260,,Corporate Bond,6.625,02/01/2023,,,50.750,
61,AMC ENTMT HLDGS INC,AMC5040007,,Corporate Bond,10.500,04/24/2026,,,68.000,
62,AMC ENTMT HLDGS INC,AMC5029144,,Corporate Bond,12.000,06/15/2026,Ca,C,23.500,61.802
63,AMC ENTMT HLDGS INC,AMC4507267,Yes,Corporate Bond,6.125,05/15/2027,Ca,C,13.598,58.993
64,AMC ENTMT HLDGS INC,AMC4506547,Yes,Corporate Bond,5.875,11/15/2026,Ca,C,15.000,56.748
65,AMC ENTMT INC NEW,AMC4267538,Yes,Corporate Bond,5.750,06/15/2025,Ca,C,12.250,77.765
66,ANDRADE GUTIERREZ INTL S A,ADGZ4925029,,Corporate Bond,9.500,12/30/2024,,,50.500,
67,ATHABASCA OIL CORP,ATHOF4455144,,Corporate Bond,9.875,02/24/2022,,,42.500,
68,AVIANCA HLDGS S A,AVHOQ4931924,,Corporate Bond,9.000,05/10/2023,,,10.650,
69,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4819805,No,Corporate Bond,,04/21/2023,NR,,57.250,
70,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4664026,Yes,Corporate Bond,8.500,08/27/2021,NR,,35.460,
71,BARCLAYS BK PLC MEDIUM TERM` NTS BOOK EN,BCS4585093,,Corporate Bond,,02/05/2021,NR,,63.910,
72,BARRETT BILL CORP,HPR3827968,Yes,Corporate Bond,7.000,10/15/2022,C,C,42.000,66.392
73,BASIC ENERGY SVCS INC NEW,BAS4720844,Yes,Corporate Bond,10.750,10/15/2023,Ca,CC,19.000,102.254
74,BAYTEX ENERGY CORP,BTE4939947,Yes,Corporate Bond,8.750,04/01/2027,B3,,63.500,18.912
75,BNP PARIBAS MEDIUM TERM SR NTS BOOK ENTR,BNPQF4635333,,Corporate Bond,8.000,05/23/2023,NR,,34.410,
76,BRIGGS & STRATTON CORP,BGG.GE,Yes,Corporate Bond,6.875,12/15/2020,WR,NR,8.125,
77,CALLON PETE CO DEL,CPE4492238,Yes,Corporate Bond,6.125,10/01/2024,Caa2,D,58.375,23.259
78,CALLON PETE CO DEL,CPE4640205,Yes,Corporate Bond,6.375,07/01/2026,Caa2,D,52.000,21.691
79,CARRIZO OIL & GAS INC,CPE4233858,Yes,Corporate Bond,6.250,04/15/2023,Caa2,D,65.452,27.313
80,CORP GROUP BANKING SA,CGIU3963004,,Corporate Bond,6.750,03/15/2023,,,27.875,
81,CREDIT SUISSE AG LONDON BRH,CS4879206,Yes,Corporate Bond,10.600,09/02/2021,NR,,62.750,
82,CREDIT SUISSE AG NASSAU BRH MEDIUM TERM,CS4702638,Yes,Corporate Bond,,09/28/2021,NR,,34.800,
83,DIAMOND OFFSHORE DRILLING INC,L4066836,Yes,Corporate Bond,3.450,11/01/2023,WR,NR,13.005,
84,DIAMOND OFFSHORE DRILLING INC,L4526723,Yes,Corporate Bond,7.875,08/15/2025,WR,NR,12.780,
85,DIAMOND SPORTS GROUP LLC / DIAMOND SPORT,DSGR4861193,Yes,Corporate Bond,6.625,08/15/2027,B3,B,60.623,16.624
86,DIGICEL GROUP 0.5 LTD,DGCL5004954,,Corporate Bond,8.000,04/01/2025,,,43.750,
87,DIGICEL GROUP 0.5 LTD,DGCL5004945,,Corporate Bond,8.000,04/01/2025,Ca,,44.000,33.530
88,ELETSON HLDGS INC / ELETSON FIN US LLC &,ELEH4657962,,Corporate Bond,9.625,01/15/2022,WR,,20.250,255.238
89,EMIRATES REIT SUKUK LTD,ERKK4584738,,Corporate Bond,5.125,12/22/2022,,,50.000,
90,EMPRESAS ICA SAB DE CV,ICA.AB,,Corporate Bond,8.900,02/04/2021,,,18.000,
91,ENERGY TRANSFER PARTNERS L P,ETP4074454,,Corporate Bond,3.232,11/01/2066,Ba1,BB,69.625,
92,ENLINK MIDSTREAM PARTNERS LP,ENLC4542203,No,Corporate Bond,6.000,12/31/3999,,B+,58.685,10.224
93,ENSCO INTL INC,ESV.GB,Yes,Corporate Bond,7.200,11/15/2027,WR,NR,4.968,
94,ENSIGN DRILLING INC,ESVIF4819087,,Corporate Bond,9.250,04/15/2024,Caa2,,60.125,28.617
95,ENTERPRISE MERGER SUB INC,KKR4728097,Yes,Corporate Bond,8.750,10/15/2026,Ca,CC,59.250,21.270
96,EXELA INTER LLC / EXELA FIN INC,EXLI4514120,,Corporate Bond,,06/15/2023,,,29.010,
97,FERRELLGAS PARTNERS L P / FERRELLGAS PAR,FGP.GI,,Corporate Bond,8.625,06/15/2020,C,D,23.084,
98,FRONTIER COMMUNICATIONS,FTR3669882,Yes,Corporate Bond,9.000,08/15/2031,WR,NR,46.100,
99,FRONTIER COMMUNICATIONS,FTR3670827,Yes,Corporate Bond,7.875,01/15/2027,WR,NR,47.750,
100,FRONTIER COMMUNICATIONS CORP,FTR4361329,Yes,Corporate Bond,8.875,09/15/2020,WR,NR,46.184,
101,FRONTIER COMMUNICATIONS CORP,FTR4361327,Yes,Corporate Bond,11.000,09/15/2025,WR,NR,51.563,
102,FRONTIER COMMUNICATIONS CORP,FTR4360653,Yes,Corporate Bond,10.500,09/15/2022,WR,NR,51.750,
103,FRONTIER COMMUNICATIONS CORP,FTR4161102,Yes,Corporate Bond,6.875,01/15/2025,WR,NR,46.284,
104,FRONTIER COMMUNICATIONS CORP,FTR4161100,Yes,Corporate Bond,6.250,09/15/2021,WR,NR,46.500,
105,FRONTIER COMMUNICATIONS CORP,FTR3989356,Yes,Corporate Bond,7.625,04/15/2024,WR,NR,45.750,
106,FRONTIER COMMUNICATIONS CORP,FTR3887874,Yes,Corporate Bond,7.125,01/15/2023,WR,NR,47.750,
107,FRONTIER COMMUNICATIONS CORP,FTR3856998,Yes,Corporate Bond,9.250,07/01/2021,WR,NR,46.000,
108,FRONTIER COMMUNICATIONS CORP,FTR3684517,Yes,Corporate Bond,8.500,04/15/2020,WR,NR,47.750,
109,FRONTIER COMMUNICATIONS CORP,FTR3684503,Yes,Corporate Bond,8.750,04/15/2022,WR,NR,46.723,
110,GENERACION MEDITERRANEA S A / GENERACION,GMED4385310,,Corporate Bond,,07/27/2023,,,62.500,
111,GENERAL SHOPPING FINANCELIMITED,GSBR3764528,,Corporate Bond,,12/31/3999,,,60.750,
112,GENWORTH FINL INC,GNW.GZ,Yes,Corporate Bond,2.224,11/15/2066,Caa1,CCC-,41.000,
113,GLOBAL MARINE INC,RIG3684663,Yes,Corporate Bond,7.000,06/01/2028,,CCC-,36.000,27.741
114,GOLDMAN SACHS GROUP INC,GS4664628,,Corporate Bond,,08/10/2048,,,45.600,
115,GRAN TIERRA ENERGY INC DEL,GTE4836965,,Corporate Bond,7.750,05/23/2027,,,69.250,
116,GRAN TIERRA ENERGY INTL HLDGS LTD,GTE4597638,,Corporate Bond,6.250,02/15/2025,,,69.625,
117,Grupo Famsa Sa De Cv,GUFA4924989,,Corporate Bond,9.750,12/15/2024,,,19.300,
118,GULFPORT ENERGY CORP,GPOR4530193,Yes,Corporate Bond,6.000,10/15/2024,WR,NR,67.000,
119,GULFPORT ENERGY CORP,GPOR4303427,Yes,Corporate Bond,6.625,05/01/2023,WR,NR,66.400,
120,HARDWOODS ACQUISITION INC,HRDA4144998,Yes,Corporate Bond,7.500,08/01/2021,C,D,33.000,312.172
121,HERTZ CORP,HTZGQ4861323,,Corporate Bond,7.125,08/01/2026,,,53.240,
122,HERTZ CORP,HTZGQ4402231,,Corporate Bond,,10/15/2024,,,54.250,
123,HERTZ CORP,HTZGQ3975861,Yes,Corporate Bond,6.250,10/15/2022,WR,B,52.500,
124,HERTZ CORP,HTZGQ3687417,,Corporate Bond,7.000,01/15/2028,WR,,48.150,
125,HSBC USA INC MEDIUM TERM NTS BOOK ENTRY,HBC4432770,No,Corporate Bond,,01/04/2021,NR,,34.290,
126,ILFC E-CAPITAL TR II,AIG.GMA,Yes,Corporate Bond,3.230,12/21/2065,,BB+,69.540,
127,IMPSA S A,IMEP4847247,,Corporate Bond,7.500,12/30/2025,,,6.000,
128,INDUSTRIAS UNIDAS S A DE C V,INUN4954290,,Corporate Bond,9.000,11/30/2027,,,46.000,26.316
129,INTELSAT JACKSON HLDGS S A,I4132951,Yes,Corporate Bond,5.500,08/01/2023,WR,NR,67.750,
130,INTELSAT LUXEMBOURG S A,I4116175,Yes,Corporate Bond,7.750,06/01/2021,WR,,4.000,
131,INTELSAT LUXEMBOURG S A,I4116173,Yes,Corporate Bond,8.125,06/01/2023,WR,NR,4.730,
132,INTERCEPT PHARMACEUTICALS INC,ICPT4833277,No,Corporate Bond,2.000,05/15/2026,,,63.125,11.309
133,J C PENNEY CORPORATION INC,JCPNQ4372832,,Corporate Bond,,07/01/2023,,,5.850,
134,JPMORGAN CHASE FINL CO LLC GLOBAL GTD ME,JPM4455894,,Corporate Bond,,02/22/2021,NR,,24.430,
135,JPMORGAN CHASE FINL CO LLC GLOBAL GTD ME,JPM4600819,Yes,Corporate Bond,9.360,02/19/2021,NR,,45.720,
136,JPMORGAN CHASE FINL CO LLC GLOBAL GTD ME,JPM4658502,Yes,Corporate Bond,11.000,07/23/2021,NR,,36.350,
137,LATAM FIN LTD,LFL4482988,,Corporate Bond,6.875,04/11/2024,,,54.000,
138,LATAM FIN LTD,LFL4795122,,Corporate Bond,,03/01/2026,,,55.250,
139,LEHMAN BROS HLDGS INC,LEHM.HF,,Corporate Bond,7.200,08/15/2009,,,0.430,
140,LUMBERMENS MUT CAS CO,LMBR.GC,,Corporate Bond,9.150,07/01/2026,,,0.010,
141,MALLINCKRODT INTL FIN S A / MALLINCKRODT,COV4150282,Yes,Corporate Bond,5.750,08/01/2022,WR,D,31.250,
142,MALLINCKRODT INTL FIN S A / MALLINCKRODT,COV4150283,,Corporate Bond,,08/01/2022,,,31.250,
143,MALLINCKRODT INTL FIN SA,MNK4112138,Yes,Corporate Bond,4.750,04/15/2023,WR,D,6.450,
144,MENS WEARHOUSE INC,TLRD4264876,Yes,Corporate Bond,7.000,07/01/2022,WR,D,2.000,
145,Mongolian Mining Corp.,EMME4902213,,Corporate Bond,,12/31/3999,,,31.030,
146,NABORS INDS INC,NBR4141619,Yes,Corporate Bond,5.100,09/15/2023,Caa2,BBB,63.000,24.416
147,NABORS INDS INC NEW,NBR4684755,Yes,Corporate Bond,5.750,02/01/2025,Caa2,,48.267,27.520
148,NATIONAL CINEMEDIA LLC,NCMI4415021,Yes,Corporate Bond,5.750,08/15/2026,Caa3,CCC-,70.000,13.505
149,NAVIOS MARITIME ACQUISITION CORP / NAVIO,NM4066193,Yes,Corporate Bond,8.125,11/15/2021,B3,B-,66.000,63.039
150,NAVIOS MARITIME ACQUISITIONCORPORATION /,NM4066195,,Corporate Bond,8.125,11/15/2021,,,66.600,
151,NAVIOS MARITIME HOLDINGS INC / NAVIOS MA,NM4071395,,Corporate Bond,7.375,01/15/2022,,B,53.733,
152,NGL ENERGY PARTNERS LP / NGL ENERGY FIN,NGL4416731,Yes,Corporate Bond,7.500,11/01/2023,B3,CCC+,69.000,22.822
153,NGL ENERGY PARTNERS LP / NGL ENERGY FIN,NGL4519376,Yes,Corporate Bond,6.125,03/01/2025,B3,CCC+,61.500,20.136
154,NGL ENERGY PARTNERS LP / NGL ENERGY FIN,NGL4944993,Yes,Corporate Bond,7.500,04/15/2026,B3,CCC+,63.100,18.750
155,NOBLE HLDG INTL LTD,NEBLQ3683981,Yes,Corporate Bond,4.900,08/01/2020,WR,,0.700,
156,NOBLE HLDG INTL LTD,NEBLQ3688863,Yes,Corporate Bond,4.625,03/01/2021,WR,,1.000,
157,NOBLE HLDG INTL LTD,NEBLQ3817868,Yes,Corporate Bond,5.250,03/15/2042,WR,,1.455,
158,NOBLE HLDG INTL LTD,NEBLQ4221701,Yes,Corporate Bond,7.950,04/01/2025,WR,,1.000,
159,NOBLE HLDG INTL LTD,NEBLQ4437046,Yes,Corporate Bond,7.750,01/15/2024,WR,,2.300,
160,NWH ESCROW CORP,NWHQ4212180,Yes,Corporate Bond,7.500,08/01/2021,,D,33.000,312.172
161,ODEBRECHT FIN LTD,BAH3764708,,Corporate Bond,7.500,12/31/3999,,,5.250,
162,ODEBRECHT OIL & GAS FIN LTD,BAK4584120,,Corporate Bond,,12/31/3999,,,0.750,
163,PBF HLDG CO LLC / PBF FIN CORP,PBFQ4499528,Yes,Corporate Bond,7.250,06/15/2025,B3,B+,68.900,17.555
164,PBF HLDG CO LLC / PBF FIN CORP,PBFQ5078144,,Corporate Bond,6.000,02/15/2028,,B+,61.620,14.901
165,PEABODY SECS FIN CORP,BTU4454384,,Corporate Bond,6.000,03/31/2022,,,60.478,
166,PEABODY SECS FIN CORP,BTU4454391,,Corporate Bond,6.375,03/31/2025,,,42.000,
167,PENNEY J C CORP INC,JCPNQ4609176,Yes,Corporate Bond,8.625,03/15/2025,WR,NR,0.040,
168,PENNEY J C CORP INC,JCPNQ3707317,Yes,Corporate Bond,7.625,03/01/2097,WR,NR,0.050,
169,PENNEY J C CORP INC,JCPNQ3707368,No,Corporate Bond,7.400,04/01/2037,WR,NR,0.020,
170,PENNEY J C INC,JCPNQ3682985,,Corporate Bond,5.650,06/01/2020,WR,NR,0.026,
171,PPL ENERGY SUPPLY LLC,TLN3669491,Yes,Corporate Bond,6.000,12/15/2036,B3,CCC+,51.584,13.434
172,PRIDE INTL INC DEL,ESV3684248,Yes,Corporate Bond,6.875,08/15/2020,WR,NR,5.839,
173,PRIDE INTL INC DEL,ESV3684249,Yes,Corporate Bond,7.875,08/15/2040,WR,NR,7.150,
174,REVLON CONSUMER PRODS CORP,REV4433558,Yes,Corporate Bond,6.250,08/01/2024,C,C,31.684,47.567
175,ROYAL BK CDA GLOBAL MEDIUM TERM SR BK NT,RY4668117,No,Corporate Bond,8.150,09/02/2021,NR,,50.760,
176,ROYAL BK CDA GLOBAL MEDIUM TERM SR BK NT,RY4817200,No,Corporate Bond,11.750,04/21/2022,NR,,65.080,
177,SEADRILL NEW FIN LTD,SDRL4657466,,Corporate Bond,12.000,07/15/2025,,,31.000,
178,SEARS HLDGS CORP,SHLDQ3694893,Yes,Corporate Bond,6.625,10/15/2018,WR,NR,0.010,
179,SEARS HLDGS CORP,SHLDQ4188476,Yes,Corporate Bond,8.000,12/15/2019,WR,NR,2.100,
